368732.232279,4961384.17106,113.94056086
368732.689248,4961384.37402,113.929724403
368733.146232,4961384.57695,113.919271526
368733.60323,4961384.77985,113.90920223
368734.060242,4961384.98272,113.899516516
368734.517268,4961385.18555,113.890214382
368734.974308,4961385.38836,113.88129583
368735.431362,4961385.59113,113.872760858
368735.88843,4961385.79386,113.864609468
368736.345512,4961385.99657,113.856841658
368736.802608,4961386.19924,113.84945743
368737.259719,4961386.40188,113.842456782
368737.716843,4961386.60449,113.835839716
368738.173981,4961386.80707,113.82960623
368738.631134,4961387.00961,113.823756326
368739.0883,4961387.21212,113.818290002
368739.545481,4961387.4146,113.81320726
368740.002675,4961387.61705,113.808508099
368740.459884,4961387.81946,113.804192518
368740.917107,4961388.02184,113.800260519
368741.374343,4961388.22419,113.796712101
368741.831594,4961388.42651,113.793547263
368742.288859,4961388.62879,113.790766007
368742.746138,4961388.83105,113.788368332
368743.203431,4961389.03327,113.786354238
368743.660738,4961389.23545,113.784723724
368744.118059,4961389.43761,113.783476792
368744.575394,4961389.63973,113.782613441
368745.032743,4961389.84182,113.782133671
368745.490106,4961390.04388,113.782037482
368745.947484,4961390.24591,113.782324873
368746.404875,4961390.4479,113.782995846
368746.86228,4961390.64986,113.7840504
368747.3197,4961390.85179,113.785488535
368747.777133,4961391.05369,113.787310251
368748.234581,4961391.25556,113.789515548
368748.692042,4961391.45739,113.792104426
368749.149518,4961391.65919,113.795076885
368749.607007,4961391.86096,113.798432925
368750.064511,4961392.06269,113.802172546
368750.522029,4961392.26439,113.806295748
368750.979561,4961392.46606,113.810802531
368751.437107,4961392.6677,113.815692895
368751.894667,4961392.86931,113.82096684
368752.352241,4961393.07088,113.826624366
368752.809829,4961393.27242,113.832665474
368753.267431,4961393.47393,113.839090162
368753.725047,4961393.67541,113.845898431
368754.182677,4961393.87685,113.853090281
368754.640321,4961394.07827,113.860665712
368755.09798,4961394.27965,113.868624725
368755.555652,4961394.48099,113.876967318
368756.013339,4961394.68231,113.885693492
368756.471039,4961394.88359,113.894803247
368756.928753,4961395.08484,113.904296584
368757.386482,4961395.28606,113.914173501
368757.844225,4961395.48725,113.924433999
368758.301981,4961395.6884,113.935078079
368758.759752,4961395.88952,113.946105739
368759.217537,4961396.09061,113.95751698
368759.675336,4961396.29167,113.969311803
368760.133149,4961396.49269,113.981490206
368760.590976,4961396.69368,113.994052191
368761.048817,4961396.89464,114.006997756
368761.506672,4961397.09557,114.020326903
368761.964541,4961397.29646,114.03403963
368762.422424,4961397.49733,114.048135939
368762.880321,4961397.69816,114.062615828
368763.338232,4961397.89896,114.077479299
368763.796158,4961398.09972,114.09272635
368764.254097,4961398.30045,114.108356983
368764.71205,4961398.50116,114.124371196
368765.170018,4961398.70182,114.140768991
368765.627999,4961398.90246,114.157550367
368766.085995,4961399.10306,114.174715323
368766.544004,4961399.30364,114.192263861
368767.002028,4961399.50418,114.21019598
368767.460066,4961399.70468,114.228511679
368767.918118,4961399.90516,114.24721096
368768.376183,4961400.1056,114.266293822
368768.834263,4961400.30601,114.285760265
368769.292357,4961400.50639,114.305610288
368769.750465,4961400.70673,114.325843893
368770.208587,4961400.90705,114.346461079
368770.666723,4961401.10733,114.367461846
368771.124874,4961401.30757,114.388846194
368771.583038,4961401.50779,114.410614122
368772.041216,4961401.70797,114.432765632
368772.499408,4961401.90813,114.455300723
368772.957615,4961402.10825,114.478219395
368773.415835,4961402.30833,114.501521648
368773.87407,4961402.50839,114.525207482
368774.332318,4961402.70841,114.549276897
368774.790581,4961402.9084,114.573729893
368775.248857,4961403.10836,114.59856647
368775.707148,4961403.30828,114.623786628
368776.165453,4961403.50817,114.649390367
368776.623771,4961403.70803,114.675377687
368777.082104,4961403.90786,114.701748588
368777.540451,4961404.10766,114.72850307
368777.998812,4961404.30742,114.755641133
368778.457187,4961404.50715,114.783162778
368778.915576,4961404.70685,114.811068003
368779.373979,4961404.90652,114.839356809
368779.832396,4961405.10615,114.868029196
368780.290827,4961405.30575,114.897085164
368780.749273,4961405.50532,114.926524714
368781.207732,4961405.70486,114.956347844
368781.666205,4961405.90437,114.986554555
368782.124693,4961406.10384,115.017144847
368782.583194,4961406.30328,115.048118721
368783.04171,4961406.50269,115.079476175
368783.500239,4961406.70206,115.11121721
368783.958783,4961406.90141,115.143341827
368784.417341,4961407.10072,115.175850024
368784.875912,4961407.3,115.208741802
368785.334498,4961407.49924,115.242017162
368785.793098,4961407.69846,115.275676102
368786.251712,4961407.89764,115.309718624
368786.71034,4961408.09679,115.344144726
368787.168982,4961408.2959,115.37895441
368787.627638,4961408.49499,115.414147674
368788.086308,4961408.69404,115.44972452
368788.544992,4961408.89306,115.485684946
368789.00369,4961409.09205,115.522028954
368789.462402,4961409.291,115.558756542
368789.921129,4961409.48993,115.595867712
368790.379869,4961409.68882,115.633362462
368790.838623,4961409.88768,115.671240794
368791.297392,4961410.0865,115.709502707
368791.756174,4961410.2853,115.7481482
368792.214971,4961410.48406,115.787177275
368792.673781,4961410.68279,115.826589931
368793.132606,4961410.88148,115.866386167
368793.591445,4961411.08015,115.906565985
368794.050298,4961411.27878,115.947129384
368794.509164,4961411.47738,115.988076364
368794.968045,4961411.67595,116.029406924
368795.42694,4961411.87448,116.071121066
368795.885849,4961412.07299,116.113218789
368796.344772,4961412.27146,116.155700093
368796.803709,4961412.4699,116.198564978
368797.26266,4961412.6683,116.241813444
368797.721626,4961412.86667,116.28544549
368798.180605,4961413.06502,116.329461118
