368835.221454,4961367.58971,122.321799612
368835.682887,4961367.39715,122.253475174
368836.144314,4961367.20458,122.185894852
368836.605736,4961367.01199,122.119058646
368837.067153,4961366.81939,122.052966556
368837.528563,4961366.62678,121.987618582
368837.989968,4961366.43415,121.923014724
368838.451368,4961366.24151,121.859154982
368838.912762,4961366.04885,121.796039356
368839.37415,4961365.85618,121.733667846
368839.835532,4961365.6635,121.672040452
368840.296909,4961365.47081,121.611157174
368840.758281,4961365.2781,121.551018012
368841.219647,4961365.08538,121.491622966
368841.681007,4961364.89264,121.432972036
368842.142361,4961364.69989,121.375065221
368842.60371,4961364.50713,121.317902523
368843.065053,4961364.31436,121.261483941
368843.526391,4961364.12157,121.205809475
368843.987723,4961363.92877,121.150879124
368844.44905,4961363.73595,121.09669289
368844.910371,4961363.54312,121.043250772
368845.371686,4961363.35028,120.99055277
368845.832995,4961363.15742,120.938598883
368846.2943,4961362.96455,120.887389113
368846.755598,4961362.77167,120.836923459
368847.216891,4961362.57877,120.78720192
368847.678178,4961362.38586,120.738224498
368848.13946,4961362.19294,120.689991191
368848.600736,4961362.0,120.642502001
368849.062006,4961361.80705,120.595756927
368849.523271,4961361.61409,120.549755968
368849.98453,4961361.42111,120.504499126
368850.445783,4961361.22812,120.459986399
368850.907031,4961361.03511,120.416217789
368851.368273,4961360.8421,120.373193294
368851.82951,4961360.64907,120.330912915
368852.290741,4961360.45602,120.289376653
368852.751967,4961360.26296,120.248584506
368853.213187,4961360.06989,120.208536476
368853.674401,4961359.87681,120.169232561
368854.135609,4961359.68371,120.130672762
368854.596812,4961359.4906,120.09285708
368855.05801,4961359.29747,120.055785513
368855.519202,4961359.10433,120.019458062
368855.980388,4961358.91118,119.983874727
368856.441568,4961358.71801,119.949035509
368856.902743,4961358.52483,119.914940406
368857.363913,4961358.33164,119.881589419
368857.825076,4961358.13844,119.848982548
368858.286234,4961357.94522,119.817119793
368858.747387,4961357.75198,119.786001155
368859.208534,4961357.55874,119.755626632
368859.669675,4961357.36548,119.725996225
368860.130811,4961357.1722,119.697109934
368860.591941,4961356.97892,119.668967759
368861.053065,4961356.78562,119.6415697
368861.514184,4961356.5923,119.614915757
368861.975297,4961356.39898,119.58900593
368862.436405,4961356.20564,119.563840219
368862.897507,4961356.01228,119.539418624
368863.358603,4961355.81892,119.515741145
368863.819694,4961355.62553,119.492807782
368864.280779,4961355.43214,119.470618535
368864.741859,4961355.23873,119.449173404
368865.202933,4961355.04531,119.428472389
368865.664001,4961354.85188,119.408515489
368866.125064,4961354.65843,119.389302706
368866.586121,4961354.46497,119.370834039
368867.047172,4961354.27149,119.353109488
368867.508218,4961354.078,119.336129053
368867.969258,4961353.8845,119.319892733
368868.430293,4961353.69099,119.30440053
368868.891322,4961353.49746,119.289652443
368869.352346,4961353.30391,119.275648472
368869.813363,4961353.11036,119.262388616
368870.274376,4961352.91679,119.249872877
368870.735382,4961352.72321,119.238101254
368871.196383,4961352.52961,119.227073746
368871.657379,4961352.336,119.216790355
368872.118368,4961352.14238,119.207251079
368872.579352,4961351.94874,119.19845592
368873.040331,4961351.75509,119.190404877
368873.501304,4961351.56143,119.183097949
368873.962271,4961351.36775,119.176535138
368874.423233,4961351.17406,119.170716442
368874.884189,4961350.98036,119.165641863
368875.345139,4961350.78664,119.161311399
368875.806084,4961350.59291,119.157725052
368876.267024,4961350.39917,119.15488282
368876.727957,4961350.20541,119.152784704
368877.188885,4961350.01164,119.151430705
368877.649808,4961349.81785,119.150820821
368878.110724,4961349.62406,119.150955053
368878.571636,4961349.43024,119.151833402
368879.032541,4961349.23642,119.153455866
368879.493441,4961349.04258,119.155822446
368879.954335,4961348.84873,119.158933143
368880.415224,4961348.65487,119.162787955
368880.876107,4961348.46099,119.167386883
368881.336985,4961348.26709,119.172729927
368881.797857,4961348.07319,119.178817087
368882.258723,4961347.87927,119.185648364
368882.719584,4961347.68534,119.193223756
368883.180439,4961347.49139,119.201543264
368883.641288,4961347.29743,119.210606888
368884.102132,4961347.10346,119.220414628
368884.56297,4961346.90947,119.230966484
368885.023803,4961346.71547,119.242262456
368885.48463,4961346.52146,119.254302544
368885.945451,4961346.32743,119.267086748
368886.406267,4961346.13339,119.280615068
368886.867077,4961345.93934,119.294887504
368887.327882,4961345.74527,119.309904056
368887.788681,4961345.55119,119.325664724
368888.249474,4961345.3571,119.342169508
368888.710262,4961345.16299,119.359418408
368889.171044,4961344.96887,119.377411424
368889.63182,4961344.77474,119.396148556
368890.092591,4961344.58059,119.415629804
368890.553356,4961344.38643,119.435855167
368891.014116,4961344.19226,119.456824647
368891.47487,4961343.99807,119.478538243
368891.935619,4961343.80387,119.500995955
368892.396361,4961343.60965,119.524197782
368892.857099,4961343.41542,119.548143726
368893.31783,4961343.22118,119.572833786
368893.778556,4961343.02693,119.598267962
368894.239277,4961342.83266,119.624446253
368894.699991,4961342.63838,119.651368661
368895.1607,4961342.44408,119.679035185
