368732.608623,4961383.30534,114.084509089
368733.066085,4961383.50717,114.071716528
368733.523559,4961383.70897,114.059336633
368733.981046,4961383.91075,114.047369405
368734.438544,4961384.1125,114.035814844
368734.896055,4961384.31422,114.02467295
368735.353578,4961384.51591,114.013943722
368735.811113,4961384.71757,114.003627161
368736.26866,4961384.91921,113.993723267
368736.726219,4961385.12082,113.98423204
368737.18379,4961385.3224,113.975153479
368737.641374,4961385.52395,113.966487585
368738.098969,4961385.72547,113.958234358
368738.556577,4961385.92697,113.950393798
368739.014197,4961386.12844,113.942965904
368739.471829,4961386.32988,113.935950677
368739.929473,4961386.53129,113.929348117
368740.387129,4961386.73267,113.923158224
368740.844798,4961386.93403,113.917380997
368741.302478,4961387.13536,113.912016437
368741.760171,4961387.33666,113.907064544
368742.217876,4961387.53793,113.902525318
368742.675593,4961387.73918,113.898398759
368743.133322,4961387.94039,113.894684866
368743.591063,4961388.14158,113.89138364
368744.048816,4961388.34274,113.888495081
368744.506582,4961388.54388,113.886019188
368744.964359,4961388.74498,113.883955962
368745.422149,4961388.94606,113.882305403
368745.879951,4961389.14711,113.881067511
368746.337765,4961389.34813,113.880242286
368746.795591,4961389.54912,113.879829727
368747.253429,4961389.75009,113.879829835
368747.71128,4961389.95103,113.88024261
368748.169142,4961390.15194,113.881068051
368748.627017,4961390.35282,113.88230616
368749.084904,4961390.55367,113.883956935
368749.542803,4961390.7545,113.886020376
368750.000714,4961390.9553,113.888496485
368750.458637,4961391.15607,113.89138526
368750.916572,4961391.35681,113.894686702
368751.37452,4961391.55753,113.898400811
368751.832479,4961391.75821,113.902527587
368752.290451,4961391.95887,113.907067029
368752.748435,4961392.1595,113.912019138
368753.206431,4961392.36011,113.917383914
368753.664439,4961392.56068,113.923161357
368754.122459,4961392.76123,113.929351466
368754.580492,4961392.96175,113.935954242
368755.038536,4961393.16224,113.942969685
368755.496593,4961393.3627,113.950397795
368755.954662,4961393.56314,113.958238571
368756.412743,4961393.76355,113.966492015
368756.870836,4961393.96393,113.975158125
368757.328941,4961394.16428,113.984236901
368757.787058,4961394.3646,113.993728345
368758.245188,4961394.5649,114.003632455
368758.70333,4961394.76517,114.013949232
368759.161483,4961394.96541,114.024678676
368759.619649,4961395.16562,114.035820786
368760.077827,4961395.3658,114.047375563
368760.536017,4961395.56596,114.059343007
368760.99422,4961395.76609,114.071723118
368761.452434,4961395.96619,114.084515896
368761.910661,4961396.16626,114.09772134
368762.368899,4961396.36631,114.111339451
368762.82715,4961396.56632,114.125370229
368763.285413,4961396.76631,114.139813673
368763.743688,4961396.96627,114.154669785
368764.201975,4961397.16621,114.169938563
368764.660275,4961397.36611,114.185620008
368765.118586,4961397.56599,114.201714119
368765.57691,4961397.76584,114.218220897
368766.035245,4961397.96566,114.235140343
368766.493593,4961398.16545,114.252472454
368766.951953,4961398.36522,114.270217233
368767.410325,4961398.56496,114.288374678
368767.86871,4961398.76467,114.30694479
368768.327106,4961398.96435,114.325927569
368768.785515,4961399.164,114.345323015
368769.243935,4961399.36363,114.365131127
368769.702368,4961399.56323,114.385351906
368770.160813,4961399.7628,114.405985352
368770.61927,4961399.96234,114.427031465
368771.077739,4961400.16185,114.448490244
368771.536221,4961400.36134,114.470361691
368771.994714,4961400.5608,114.492645804
368772.45322,4961400.76023,114.515342583
368772.911737,4961400.95963,114.53845203
368773.370267,4961401.15901,114.561974143
368773.828809,4961401.35835,114.585908923
368774.287363,4961401.55767,114.61025637
368774.74593,4961401.75696,114.635016483
368775.204508,4961401.95623,114.660189263
368775.663099,4961402.15546,114.68577471
368776.121701,4961402.35467,114.711772824
368776.580316,4961402.55385,114.738183605
368777.038943,4961402.753,114.765007052
368777.497582,4961402.95212,114.792243166
368777.956233,4961403.15122,114.819891947
368778.414897,4961403.35029,114.847953394
368778.873572,4961403.54933,114.876427508
368779.33226,4961403.74834,114.905314289
368779.79096,4961403.94732,114.934613737
368780.249671,4961404.14628,114.964325852
368780.708395,4961404.34521,114.994450633
368781.167132,4961404.54411,115.024988081
368781.62588,4961404.74298,115.055938196
368782.08464,4961404.94183,115.087300978
368782.543413,4961405.14064,115.119076426
368783.002197,4961405.33943,115.151264541
368783.460994,4961405.53819,115.183865323
368783.919803,4961405.73693,115.216878772
368784.378624,4961405.93563,115.250304887
368784.837457,4961406.13431,115.284143669
368785.296303,4961406.33296,115.318395118
368785.75516,4961406.53158,115.353059234
368786.21403,4961406.73017,115.388136016
368786.672912,4961406.92874,115.423625465
368787.131805,4961407.12728,115.459527581
368787.590711,4961407.32579,115.495842364
368788.04963,4961407.52427,115.532569813
368788.50856,4961407.72272,115.56970993
368788.967502,4961407.92115,115.607262712
368789.426457,4961408.11954,115.645228162
368789.885423,4961408.31792,115.683606279
368790.344402,4961408.51626,115.722397062
368790.803393,4961408.71457,115.761600512
368791.262396,4961408.91286,115.801216629
368791.721412,4961409.11112,115.841245412
368792.180439,4961409.30935,115.881686862
368792.639478,4961409.50755,115.922540979
368793.09853,4961409.70572,115.963807763
368793.557594,4961409.90387,116.005487214
368794.01667,4961410.10199,116.047579331
368794.475758,4961410.30008,116.090084115
368794.934858,4961410.49814,116.133001566
368795.39397,4961410.69618,116.176331683
368795.853094,4961410.89419,116.220074468
368796.312231,4961411.09217,116.264229919
368796.77138,4961411.29012,116.308798037
368797.23054,4961411.48804,116.353778821
368797.689713,4961411.68594,116.399172272
368798.148898,4961411.8838,116.444978391
368798.608096,4961412.08164,116.491197175
