368835.629626,4961368.56801,122.144345415
368836.09152,4961368.37656,122.080253344
368836.553409,4961368.18509,122.016859868
368837.015292,4961367.99361,121.954164989
368837.477169,4961367.80211,121.892168705
368837.939041,4961367.6106,121.830871016
368838.400908,4961367.41908,121.770271924
368838.86277,4961367.22755,121.710371427
368839.324626,4961367.036,121.651169526
368839.786476,4961366.84444,121.59266622
368840.248321,4961366.65287,121.53486151
368840.710161,4961366.46128,121.477755396
368841.171995,4961366.26968,121.421347878
368841.633824,4961366.07807,121.365638955
368842.095648,4961365.88645,121.310628628
368842.557466,4961365.69481,121.256316896
368843.019279,4961365.50316,121.202703761
368843.481086,4961365.3115,121.149789221
368843.942888,4961365.11982,121.097573277
368844.404684,4961364.92813,121.046055928
368844.866475,4961364.73643,120.995237175
368845.328261,4961364.54471,120.945117018
368845.790041,4961364.35298,120.895695457
368846.251816,4961364.16124,120.846972491
368846.713585,4961363.96949,120.798948121
368847.175349,4961363.77772,120.751622346
368847.637108,4961363.58594,120.704995168
368848.098861,4961363.39415,120.659066585
368848.560609,4961363.20234,120.613836597
368849.022351,4961363.01052,120.569305206
368849.484088,4961362.81869,120.52547241
368849.945819,4961362.62684,120.48233821
368850.407545,4961362.43499,120.439902605
368850.869266,4961362.24311,120.398165597
368851.330981,4961362.05123,120.357127183
368851.792691,4961361.85933,120.316787366
368852.254396,4961361.66742,120.277146144
368852.716095,4961361.4755,120.238203518
368853.177788,4961361.28356,120.199959488
368853.639476,4961361.09162,120.162414054
368854.101159,4961360.89965,120.125567215
368854.562836,4961360.70768,120.089418971
368855.024508,4961360.51569,120.053969324
368855.486175,4961360.32369,120.019218272
368855.947836,4961360.13168,119.985165816
368856.409492,4961359.93965,119.951811956
368856.871142,4961359.74761,119.919156691
368857.332787,4961359.55556,119.887200022
368857.794426,4961359.36349,119.855941949
368858.256061,4961359.17141,119.825382471
368858.717689,4961358.97932,119.795521589
368859.179312,4961358.78722,119.766359303
368859.64093,4961358.5951,119.737895612
368860.102543,4961358.40297,119.710130517
368860.56415,4961358.21082,119.683064018
368861.025751,4961358.01867,119.656696115
368861.487347,4961357.8265,119.631026807
368861.948938,4961357.63432,119.606056095
368862.410524,4961357.44212,119.581783979
368862.872103,4961357.24991,119.558210458
368863.333678,4961357.05769,119.535335533
368863.795247,4961356.86546,119.513159204
368864.256811,4961356.67321,119.49168147
368864.718369,4961356.48095,119.470902333
368865.179922,4961356.28867,119.45082179
368865.641469,4961356.09639,119.431439844
368866.103011,4961355.90409,119.412756493
368866.564548,4961355.71178,119.394771738
368867.026079,4961355.51945,119.377485579
368867.487605,4961355.32711,119.360898015
368867.949126,4961355.13476,119.345009047
368868.410641,4961354.9424,119.329818675
368868.87215,4961354.75002,119.315326898
368869.333654,4961354.55763,119.301533718
368869.795153,4961354.36523,119.288439132
368870.256646,4961354.17281,119.276043143
368870.718134,4961353.98038,119.264345749
368871.179617,4961353.78794,119.253346951
368871.641094,4961353.59549,119.243046749
368872.102566,4961353.40302,119.233445142
368872.564032,4961353.21054,119.224542131
368873.025493,4961353.01804,119.216337716
368873.486948,4961352.82554,119.208831896
368873.948398,4961352.63302,119.202024672
368874.409843,4961352.44048,119.195916044
368874.871282,4961352.24794,119.190506012
368875.332716,4961352.05538,119.185794575
368875.794144,4961351.86281,119.181781734
368876.255567,4961351.67022,119.178467488
368876.716985,4961351.47763,119.175851839
368877.178397,4961351.28502,119.173934785
368877.639804,4961351.09239,119.172716326
368878.101205,4961350.89976,119.172196464
368878.562601,4961350.70711,119.172375197
368879.023991,4961350.51444,119.173252526
368879.485376,4961350.32177,119.17482845
368879.946756,4961350.12908,119.17710297
368880.40813,4961349.93638,119.180076086
368880.869499,4961349.74366,119.183747798
368881.330863,4961349.55094,119.188118105
368881.792221,4961349.3582,119.193187008
368882.253573,4961349.16544,119.198954507
368882.71492,4961348.97268,119.205420601
368883.176262,4961348.7799,119.212585291
368883.637599,4961348.58711,119.220448577
368884.09893,4961348.3943,119.229010459
368884.560255,4961348.20148,119.238270936
368885.021575,4961348.00865,119.248230009
368885.48289,4961347.81581,119.258887677
368885.944199,4961347.62295,119.270243941
368886.405503,4961347.43008,119.282298801
368886.866802,4961347.2372,119.295052257
368887.328095,4961347.0443,119.308504308
368887.789382,4961346.85139,119.322654955
368888.250665,4961346.65847,119.337504198
368888.711941,4961346.46553,119.353052037
368889.173213,4961346.27259,119.369298471
368889.634479,4961346.07963,119.386243501
368890.095739,4961345.88665,119.403887126
368890.556995,4961345.69367,119.422229348
368891.018244,4961345.50067,119.441270164
368891.479489,4961345.30765,119.461009577
368891.940728,4961345.11463,119.481447585
368892.401961,4961344.92159,119.502584189
368892.863189,4961344.72854,119.524419389
368893.324412,4961344.53547,119.546953185
368893.785629,4961344.34239,119.570185576
368894.246841,4961344.1493,119.594116563
368894.708048,4961343.9562,119.618746145
368895.169249,4961343.76308,119.644074323
368895.630444,4961343.56995,119.670101097
