367737.12567,4958836.79916,116.789478337
367736.954266,4958837.26886,116.758069676
367736.782863,4958837.73857,116.72704114
367736.611461,4958838.20827,116.696392729
367736.44006,4958838.67798,116.666124445
367736.26866,4958839.14768,116.636236286
367736.097261,4958839.61739,116.606728252
367735.925863,4958840.08709,116.577600345
367735.754466,4958840.5568,116.548852563
367735.58307,4958841.0265,116.520484906
367735.411675,4958841.49621,116.492497376
367735.240281,4958841.96592,116.464889971
367735.068888,4958842.43562,116.437662691
367734.897497,4958842.90533,116.410815538
367734.726106,4958843.37504,116.384348509
367734.554716,4958843.84475,116.358261607
367734.383327,4958844.31446,116.33255483
367734.211939,4958844.78417,116.307228179
367734.040553,4958845.25388,116.282281654
367733.869167,4958845.72359,116.257715254
367733.697782,4958846.1933,116.23352898
367733.526398,4958846.66301,116.209722831
367733.355016,4958847.13272,116.186296808
367733.183634,4958847.60243,116.163250911
367733.012253,4958848.07214,116.140585139
367732.840874,4958848.54185,116.118299493
367732.669495,4958849.01157,116.096393973
367732.498118,4958849.48128,116.074868579
367732.326741,4958849.95099,116.05372331
367732.155365,4958850.42071,116.032958166
367731.983991,4958850.89042,116.012573149
367731.812617,4958851.36014,115.992568257
367731.641245,4958851.82985,115.97294349
367731.469873,4958852.29957,115.95369885
367731.298503,4958852.76928,115.934834335
367731.127133,4958853.239,115.916349945
367730.955765,4958853.70871,115.898245681
367730.784397,4958854.17843,115.880521543
367730.613031,4958854.64815,115.863177531
367730.441666,4958855.11786,115.846213644
367730.270301,4958855.58758,115.829629883
367730.098938,4958856.0573,115.813426248
367729.927576,4958856.52702,115.797602738
367729.756214,4958856.99674,115.782159354
367729.584854,4958857.46646,115.767096095
367729.413495,4958857.93618,115.752412962
367729.242136,4958858.4059,115.738109955
367729.070779,4958858.87562,115.724187073
367728.899423,4958859.34534,115.710644317
367728.728068,4958859.81506,115.697481687
367728.556713,4958860.28478,115.684699183
367728.38536,4958860.7545,115.672296804
367728.214008,4958861.22422,115.66027455
367728.042657,4958861.69395,115.648632423
367727.871307,4958862.16367,115.637370421
367727.699958,4958862.63339,115.626488544
367727.528609,4958863.10312,115.615986794
367727.357262,4958863.57284,115.605865169
367727.185916,4958864.04257,115.596123669
367727.014571,4958864.51229,115.586762295
367726.843227,4958864.98202,115.577781047
367726.671884,4958865.45174,115.569179925
367726.500542,4958865.92147,115.560958928
367726.329201,4958866.39119,115.553118057
367726.157861,4958866.86092,115.545657312
367725.986522,4958867.33065,115.538576692
367725.815184,4958867.80037,115.531876198
367725.643847,4958868.2701,115.525555829
367725.472511,4958868.73983,115.519615586
367725.301177,4958869.20956,115.514055469
367725.129843,4958869.67929,115.508875477
